ItemID,Sentiment,SentimentText
1411,0," but idk, he like doesn't even want to be my friend,? Cause i'm trippin? Idk. It's his fault. And i can't handle it. Ughh. I Wanna Move!"
1412,0, but not with Karen anymore
1413,0, But pretty good acting for 4 year old. I was impressed.
1414,0,=- but sticks and stones still break my bones
1415,0, but why not? @kathrynYO
1416,0, but youre taking steps to change it!
1417,0, bye baby. up next= one way ticket to hawaii. weird.
1418,0, byee guysss
1419,0, calculus exam
1420,0," I dnt knw, i feel lke i shuld try."
1421,0, i dnt want it! Just revenge.
1422,0, i don't feel good. I want some partyrings &amp;&amp; starbucks
1423,0, i dont fell happy right now 
1424,0, i dont know wer we went wrong
1425,0, i don't know what to put.
1426,0, i don't know why but i'm really sad and worried at the moment.
1427,1, I DON'T KNOW WHY I CAN'T DM FROM MY PHONE. THIS SUCK.
1428,0, i don't know why i'm sad and worried at the moment. i really don't know.
1429,0, i don't like crying.
1430,0, I don't think my dog is gonna make it past the night 
1431,0, i dont think yoru there... bummma
1432,0, I don't wanna be at work right now. I'm sooo tired and a smidge hungover
1433,0, I don't wanna be sick
1434,0, i dont wanna do this im gunna cry
1435,0, I don't wanna go to work.... Tired and I miss my papi 
1436,0, i don't want school anymoreee.
1437,0, I dunno what to do now.
1438,0, i failed my math final part #2     i hate calculus nowwww !
1439,0, i feel bad .MewithoutYou.
1440,0, i feel just like my car inside banged up and sad   maybe its meant for  me to get a new can i borrow some cash ..anyone? anyone?
1441,0, I feel like a horrible human being. I didn't take the dog out when I was supposed too!
1442,0, I feel like crap. 
1443,0, i feel like crawling into my bed under my covers listening to my ipod and having a cry session..
1444,0, I feel like my ipod is gonna die on me today. (The apple of my eye-double pun)
1445,0, i feel really alone.
1446,0, i fell down the stairs again... i officially hate curvy staircases. they're nothing but bad news.
1447,0," i felt so sick today, had a sore throat and had to go to a doctors appointment.. i just wanna rest"
1448,1, I finally have updated from a computer. THANK YOU DAD
1449,0, I forgot to bring my new Allegra D 12 hour to work today... so Singulair and I are flying solo today! 
1450,0, i forgot to tell you guys that I didnt make  the cheer team  gggrr!! 
1451,0, i got banned forever from cp mimo dosnt that suck?
1452,0, i got ill and tomorrow iï¿½ve got birthday...
1453,0, i got sunburnt 2day....In Blackpool :O lol my little boy had fun tho....chucking water on me lol
1454,0, I GUESS I DONT HAVE A BOYFRIEND!!!!!!
1455,0, I guess I wouldn't be a true Cleveland sports fan without years of collapse and disappointment
1456,0, I guess i'll be home... while everyone is at BDay Bash having the time of their lives... with DRAKE! :'(
1457,0, i guess it got you more time to work rofl
1458,0, I hat3 seeing friends breakup.....im sorry frankus
1459,0, I hate goodbyes.
1460,0, i hate having to change driving instructor... new one has dented my confidence slightly...
1461,0, I hate having to work weekend duty.
1462,0, i hate him. 
1463,0, i hate it! he's mad at me again! 
1464,0, i hate lightening.
1465,0, I hate not having anyone to talk to.
1466,0, I hate pain
1467,0, I hate summerschool! @santospattyy have fun at work even though you're getting off at 10? @iwho doooit! I'll visitt you my fobby friend!
1468,0, i hate the cold weather.
1469,0, BBC: Champion Nadal out of Wimbledon http://news.bbc.co.uk/sport2/hi/tennis/8085394.stm
1470,1, Be careful... white at a BBQ is a high risk. But the dress is really awesome! http://lookbook.nu/look/154056
1471,1, Beautiful day here on StT. Bout to head to Magens Bay- soak up some sun. Loove Saturdayss.
1472,1," Beboing, Twitteringinging, TVing!  dihd i say i luv twilight yet? Wel... I LUV TWILIGHT!"
1473,0," because Boston (and fine ass Eddie House, #whocangetit, by the way) lost last nite. Boo Orlando! LA/Cle in the finals, baby!"
1474,0," because I'm a safe person, my ego was a little damaged. After a lil reboot, I'll be back to my usual Harlem swagg!"
1475,0, becca told me i would start to feel better after food. Still stressing about this exam...more revision in a bit.
1476,0, becomming a fan of bubble shirts...Haha they dont make me look as chubby 
1477,0, been a crappy day...
1478,0, being a girl stinks. Grrrrrrrrrr
1479,0, Being forced into bed. Guess I'll have to wait until moring here for Niley news (I'm in UK so  )
1480,0,"- big day of putting in a dock tomorrow.  60 degress outside, but the water will be much colder than that! "
1481,0, bio. physics. math. health. filipino. english. elections. help me i'm drowning in school work.
1482,0, blah blah blah... I'm perfect for you and you know it.
1483,0, Blesh. No feedback. And no one in my house will tell me. Sheesh.
1484,0, bluetooth still doesn't work on iphone 3.0. pile of knob sackage!
1485,0, boo (but will I listen?)
1486,0, boo for the first day of classes...summer classes! ughhhh has anyone ever had boob cramps? lol
1487,0," boo hoo- trying to open my email, it's not working, grrrr!"
1488,0, boo you suck...but thanks for one thing today and can't wait for the rest of the week...
1489,0, bored and no one is talking anymore.
1490,0, bored..... sad.... no one tweeting...
1491,0, bored.wish I had somewhere 2 go.ha
1492,0, BOREDD I WANT TO GO HOMMMMME.
1493,0, Boring English Coursework.
1494,0, BOSS marah coz i steal a few puff......
1495,0, Boston and Atlanta both out...my vote goes to the Nuggets for NBA Champions! http://plurk.com/p/ug96m
1496,1,- bouta' watch mall cop 
1497,0, brandon why do you work so much? 
1498,0, breaking into pieces...waited all that time 4 what N.A.S.
1499,0, bringing my lovely back home. Sucks. Great day. I love her. Steven later.
1500,0," British weather is back i see! Oh well Birtney, london and ciaraaaa in 5 dayssss "
1501,0, bryan wants on right now. if i can get on when hes done i will. TXT MEEEEEE!
1502,0, but theres always tomorrow..
1503,0, caffine headache now lol follow @peterfacinelli @gilbirmingham @billy_burke
1504,1,' camp in confirming that he will be in San Diego this fall for the PRSSA Convention. haha. 
1505,0, can I tweet yet? My phone was jus buggin
1506,1,=- can See clearly now the rain is gone.
1507,0, can some one pleease tell me how to work out the total surface area of a square pyramid? 
1508,0, cannot hear the new song due to geographic location. i am geographically undesirable. and tune-less
1509,0, Cant do this anymore
1510,0, cant drive yet but that dont matter Im gonna learn bout cars and motorbikes.
1511,0, can Fk I also have to read NIGHT!!
1512,0, can I go and sit in my own little corner
1513,0, can someone buy me adrink? Faaa real!!!!!
1514,0,- can someone run with me to Newport ? Don't wanna take the ride myself 
1515,1, Can yah figure it outt?!
1516,0, can`t believe i missed out on a day of swimming at nikki`s!
1517,0, can't believe the jumpers are gone...i'm really depressed now.
1518,0, cant do it!
1519,0, can't ever find parking
1520,0, cant fall back asleep.
1521,0, can't get on the net on my phone
1522,0, can't go swimming 2 day..mabey tomorrow..
1523,0, cant leave because my dad is in the bathroom...
1524,0, cant listen to www.ZIPFM.net on my mac
1525,1, Can't see his copper green guys though.. http://tinyurl.com/ppc4cq
1526,0, cant sleep .. wishin i was wit @jimmyrobinson07 i love youu .. good nite twitters!!
1527,0, cant sleep because my dumb arms itch so bad. FML i cant wait to go to the doctors
1528,1," Can't sleep... Must be the time change, right? &lt;3"
1529,1, can't stop smiling after talking to him all day...  ...Why couldn't I have met him months ago?!?
1530,1, Cant waiit! xxx.
1531,1, can't wait 'til wednesday!!!! &lt;3 CHAMPSSSS!!!!
1532,0, cant wait till later!!!!!!!!!!! gonna sit here and play ps2 then prob watch the phillies then eat dinner then the best part of the day!
1533,1, can't wait to get my share of her check today. Lol
1534,1, cause i'm happy but disappointed my car is messing up.....my poor baby. now i'm hungry with no way to get food. What's in this house?????
1535,0," cavs lost, and I got this sinking feeling we are going to lose Lebron in 2010 also...why must my home city SUCK? Ah well, LETS GO BROWNS!"
1536,1,=- change of screen name
1537,0, charade is over.Sammy Sosa supposedly tested positive in 2003 for a performance enhancing drug. My childhood hero is officially disgraced
1538,1, Charging phone
1539,0, cheer me up;
1540,0, cheese and pickle sandwich with too much pickle = urgh!!
1541,1, chillin!!!!
1542,1, Chinese for dinner and working on a cool website template. So proud of myself.
1543,0, chop my hand off please! Advil isn't working
1544,1,-- choppin it up w/ @auchboogie  i love you
1545,0, Cleveland @MsJBell Congrats Orlando
1546,0, clouds are rolling in....
1547,0, coco doesnt tweet anymore. viva la hole woman. dont let us down...again....
1548,0, come back
1549,0, computer overheatedd. I think i smell burning laptop...
1550,0," computers not working , help help help"
1551,1, concert later tonight!
1552,1," cool. Ew, I bought The Things They Carried on amazon &amp; it came like shit! &gt;=/ I cost me $10 &amp; its $14 new &gt;=/"
1553,1, could be
1554,0, could not get to sync facebook and twitter
1555,0, Could Not Sleep If My Life Depended On It ):
1556,0, couldn't find anything I wanted at Fry's that was within my budget.
1557,0," couples in public, slow love songs...  Im soo lonely "
1558,0," Covered in bug bites, man this blows.....  "
1559,0, coz he's 
1560,0, cramps suck your mothers balls! *mentally screams* OUCH!
1561,0, i hate this .. Goodnight.
1562,0, i hate this part.
1563,0, i hate thunder... i woke up really scared just now cus of it.
1564,0," i hate when porn ppl follow me, what. time to delete stuff~"
1565,0, I have a brace and it hurts!!!!! now I am a braceface!!!!!
1566,1, i have a buzz
1567,0, i have a headache!!!
1568,0, i have already seen all the episodes of forensic files they are playing tonight.
1569,0, i have been having the worst cramps lately.
1570,1," I have finally seen Clerks, from beginning to end and no TV swear-word editing (poor Jay! xD). I feel somehow fulfilled."
1571,0, I have one big swollen ear...antibiotics again!
1572,0," I have such a problem with insomnia, went to bed at midnight and woke up at 3 am...."
1573,0, i have the cold 
1574,0," i have to go into school tomorrow to sing, and babysit before that. when will i find time for the sims 3?! i'm going to cry!"
1575,0, I have to go to work.
1576,0, i have to piss.
1577,0, I have to wait till next Tuesday to see star trek cause no one will go with me till then.  Friends suck.
1578,0," i havent actually seen my bestfriend in maybe a month... My fault, i been so busy... And i miss her!"
1579,1, I haven't been on Twitter all day thought I'd make some late twitters.
1580,0," i haven't checked it for a while, but sushi's memorial site seems down, can anyone else see it? http://cli.gs/sushi"
1581,1, i hope everyone has a great day!
1582,0, i hope i dont have any weird brain problem or disease  i think ill be fine though. the nurse doesnt sound too worried.
1583,0, i hope justice isnt mad at me
1584,0, I hope the RAPE GHOST doesn't get me.
1585,1, I hope you find a great trousers
1586,0, I is to drunk to know if in a partht or what nor
1587,0," i just ate some bad fruit, i think"
1588,0, I just busted my ass in the kitchen and I'm wearin flats....grr stupid floor
1589,0, i just got dumped by my boyfrnd  love  makayla
1590,1, I just got to my 500 tweet...... Do i get a prize? *sidebar* Cassidy...... Your NASTY! Why i gots to hear about your wide peen for? Smh
1591,0, i just had a bug crawling on my leg. it scared me. but now its in a water bottle i found on my floor. hopefully it doesnt find a way out!
1592,0, I just heard David Eddings died earlier this month
1593,0, I just hit my face on a box at work n scratched my cheek lol
1594,0, I just made a $1k principal payment on my student loans because I realized my monthly payments only go to interest. ):
1595,0, i just need my snuggle buddy backkk
1596,0, i just poked myself in the face with a Goose feather from my pillow...
1597,0, I just restarted my iPod. I should've written down all my apps first.
1598,1,- I just saw one of the new Camaros &quot;in the wild&quot; for the first time! Cool. 
1599,0, i just sneezed with a strepsil in my mouth and nearly choked (n)
1600,0," I just waited so long for the finale of gossip girl to download, opened it up and it was the wrong one! They posted the wrong link! D:"
1601,0, I just wanna curl up and go back to bed!
1602,0, I just wanna swim some laps but all the lanes are taken! This sucks.
1603,0, can't get it off my mind... &lt;/3
